2026-04-25 19:06:53.563 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.46, 60.00, 18.72
2026-04-25 20:11:52.036 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
2026-04-25 20:11:57.036 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
2026-04-25 20:12:02.036 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
2026-04-25 20:12:07.036 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
2026-04-25 20:12:12.036 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
2026-04-25 20:12:17.036 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
2026-04-25 20:12:22.036 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
2026-04-25 20:12:27.036 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
2026-04-25 20:12:32.036 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
2026-04-25 20:12:37.036 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
2026-04-25 20:12:42.036 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
2026-04-25 20:12:47.036 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
2026-04-25 20:12:52.036 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
2026-04-25 20:12:57.036 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
2026-04-25 20:13:02.036 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
2026-04-25 20:13:07.036 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
2026-04-25 20:13:12.036 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
2026-04-25 20:13:17.036 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
2026-04-25 20:13:22.036 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
2026-04-25 20:13:27.036 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
2026-04-25 20:13:32.036 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
2026-04-25 20:13:37.038 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
2026-04-25 20:13:42.036 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
2026-04-25 20:13:47.036 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
2026-04-25 20:13:52.036 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
2026-04-25 20:13:57.036 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
2026-04-25 20:14:02.036 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
2026-04-25 20:14:07.036 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
2026-04-25 20:14:12.036 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
2026-04-25 20:14:17.036 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
2026-04-25 20:14:22.036 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
2026-04-25 20:14:35.669 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-7.60, 71.74, 68.89
2026-04-25 20:14:40.669 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-7.60, 71.74, 68.89
2026-04-25 20:14:45.669 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-7.60, 71.74, 68.89
2026-04-25 20:14:50.669 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-7.60, 71.74, 68.89
2026-04-25 20:14:55.669 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-7.60, 71.74, 68.89
2026-04-25 20:15:00.669 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-7.60, 71.74, 68.89
2026-04-25 20:15:05.669 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-7.60, 71.74, 68.89
2026-04-25 20:15:10.669 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-7.60, 71.74, 68.89
2026-04-25 20:15:15.669 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-7.60, 71.74, 68.89
2026-04-25 20:15:20.669 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-7.60, 71.74, 68.89
2026-04-25 20:15:25.669 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-7.60, 71.74, 68.89
2026-04-25 20:15:35.569 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-15.52, 71.74, 63.34
2026-04-25 20:15:40.569 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-15.52, 71.74, 63.34
2026-04-25 20:15:45.569 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-15.52, 71.74, 63.34
2026-04-25 20:15:50.569 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-15.52, 71.74, 63.34
2026-04-25 20:15:55.569 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-15.52, 71.74, 63.34
2026-04-25 20:16:00.569 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-15.52, 71.74, 63.34
2026-04-25 20:16:05.568 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-15.52, 71.74, 63.34
2026-04-25 20:16:10.568 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-15.52, 71.74, 63.34
2026-04-25 20:16:15.575 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 110.00, 0.50
2026-04-25 20:16:20.569 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 110.00, 0.50
2026-04-25 20:16:25.569 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 110.00, 0.50
2026-04-25 20:16:30.578 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 151.00, 0.50
2026-04-25 20:16:35.578 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 151.00, 0.50
2026-04-25 20:16:40.578 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 151.00, 0.50
2026-04-25 20:16:45.577 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=102.50, 96.06, 0.50
2026-04-25 20:16:50.578 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=102.50, 96.06, 0.50
2026-04-25 20:16:55.578 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=102.50, 96.06, 0.50
2026-04-25 20:17:00.578 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=102.50, 96.06, 0.50
2026-04-25 20:17:08.778 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.72, 95.50, 0.64
2026-04-25 20:17:22.478 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=105.75, 96.00, 0.60
2026-04-25 20:17:27.478 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=105.75, 96.00, 0.60
2026-04-25 20:17:32.478 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=105.75, 96.00, 0.60
2026-04-25 20:17:37.478 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=105.75, 96.00, 0.60
2026-04-25 20:17:42.478 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=105.75, 96.00, 0.60
2026-04-25 20:17:47.511 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=105.75, 96.00, 0.60
2026-04-25 20:17:52.478 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=105.75, 96.00, 0.60
2026-04-25 20:17:57.478 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=105.75, 96.00, 0.60
2026-04-25 20:18:02.478 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=105.75, 96.00, 0.60
2026-04-25 20:18:07.478 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=105.75, 96.00, 0.60
2026-04-25 20:18:35.182 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=47.43, 96.00, -2.09
2026-04-25 20:18:44.230 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=49.70, 26.87, -2.69
2026-04-25 20:18:49.213 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 162.06, 0.50
2026-04-25 20:18:54.235 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=102.50, 96.06, 0.50
2026-04-25 20:18:59.235 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=102.50, 96.06, 0.50
2026-04-25 20:19:04.235 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=102.50, 96.06, 0.50
2026-04-25 20:19:09.235 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=102.50, 96.06, 0.50
2026-04-25 20:19:14.235 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=102.50, 96.06, 0.50
2026-04-25 20:19:19.276 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=102.50, 96.06, 0.50
2026-04-25 20:19:24.276 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=102.50, 96.06, 0.50
2026-04-25 20:19:29.216 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=102.50, 96.06, 0.50
2026-04-25 20:20:09.676 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=95.85, 96.00, -2.14
2026-04-25 20:20:14.676 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=95.85, 96.00, -2.14
2026-04-25 20:20:19.692 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=95.85, 96.00, -2.14
2026-04-25 20:20:24.676 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=95.85, 96.00, -2.14
2026-04-25 20:21:11.994 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.31, 95.50, 0.40
2026-04-25 20:21:16.976 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.31, 95.50, 0.40
2026-04-25 20:21:21.976 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.31, 95.50, 0.40
2026-04-25 20:21:26.976 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.31, 95.50, 0.40
2026-04-25 20:21:31.976 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.31, 95.50, 0.40
2026-04-25 20:21:36.976 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.31, 95.50, 0.40
2026-04-25 20:22:12.976 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=35.70, 96.00, 12.84
2026-04-25 20:22:17.976 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=35.70, 96.00, 12.84
2026-04-25 20:22:22.976 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=35.70, 96.00, 12.84
2026-04-25 20:22:27.976 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=35.70, 96.00, 12.84
2026-04-25 20:23:09.183 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.67, 95.50, 0.37
2026-04-25 20:23:14.183 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.67, 95.50, 0.37
2026-04-25 20:23:19.183 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.67, 95.50, 0.37
2026-04-25 20:23:24.183 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.67, 95.50, 0.37
2026-04-25 20:23:29.183 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.67, 95.50, 0.37
2026-04-25 20:23:34.183 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.67, 95.50, 0.37
2026-04-25 20:23:39.183 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.67, 95.50, 0.37
2026-04-25 20:24:09.683 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.47, 95.50, 0.99
2026-04-25 20:24:14.683 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.47, 95.50, 0.99
2026-04-25 20:24:19.683 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.47, 95.50, 0.99
2026-04-25 20:24:24.683 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.47, 95.50, 0.99
2026-04-25 20:24:29.683 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.47, 95.50, 0.99
2026-04-25 20:24:34.683 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.47, 95.50, 0.99
2026-04-25 20:24:39.683 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.47, 95.50, 0.99
2026-04-25 20:24:44.683 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.47, 95.50, 0.99
2026-04-25 20:24:49.683 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.47, 95.50, 0.99
2026-04-25 20:24:54.683 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.47, 95.50, 0.99
2026-04-25 20:24:59.674 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.47, 95.50, 0.99
2026-04-25 20:25:04.674 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.47, 95.50, 0.99
2026-04-25 20:25:32.923 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 162.06, 0.50
